what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1509908092250
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1509908102404
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509908104090
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509908117376
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1509908122792
activated,editor,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.internal.editor.AntEditor",1509908129947
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1509908139915
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1509908161512
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509908162966
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509908173691
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509908176740
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509908197790
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1509908200909
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509908207045
opened,editor,org.eclipse.pde.ui,3.6.0.v20100601,"org.eclipse.pde.ui.buildEditor",1509908218336
activated,editor,org.eclipse.pde.ui,3.6.0.v20100601,"org.eclipse.pde.ui.buildEditor",1509908218398
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509908218429
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509908225341
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509908234171
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1509908236350
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1509908237994
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1509908240865
activated,editor,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.internal.editor.AntEditor",1509908241051
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1509908244079
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1509908244445
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1509908244710
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1509908245014
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1509908245248
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1509908245604
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1509908245967
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1509908246320
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1509908246741
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1509908247085
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1509908247413
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1509908247804
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1509908248289
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1509908249139
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509908252725
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509908266787
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1509908267999
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1509908270834
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509908273342
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509908287885
activated,editor,org.eclipse.pde.ui,3.6.0.v20100601,"org.eclipse.pde.ui.buildEditor",1509908290142
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509908293518
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509908309163
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1509908316674
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1509908317915
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509908324506
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509908362697
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509908364985
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509908462759
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1509908466571
executed,command,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.antShortcut.run",1509908469484
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1509908469500
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1509908472416
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509908486715
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509908514349
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1509908517211
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509908522852
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509908525293
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.properties",1509908525293
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509908530800
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509908539015
executed,command,,,"org.eclipse.ant.ui.antShortcutWithDialog.run",1509908539031
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1509908542492
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509908551823
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509908561937
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509908577750
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509908588735
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.debug.ui",1509908591142
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1509908594265
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1509908601910
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509908605209
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509908621276
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1509908623166
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509908645526
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509908680734
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1509908683317
activated,editor,org.eclipse.pde.ui,3.6.0.v20100601,"org.eclipse.pde.ui.buildEditor",1509908684036
activated,editor,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.internal.editor.AntEditor",1509908687246
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509908707972
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509908745336
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1509908747655
executed,command,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.antShortcut.run",1509908750863
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1509908753451
activated,editor,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.internal.editor.AntEditor",1509908769603
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509908813474
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509908828993
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509908857895
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509908986940
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1509909048733
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.refresh",1509909052506
activated,editor,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.internal.editor.AntEditor",1509909057995
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509909064480
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509909149111
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1509909153466
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1509909156579
activated,editor,org.eclipse.pde.ui,3.6.0.v20100601,"org.eclipse.pde.ui.buildEditor",1509909156743
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1509909168938
activated,editor,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.internal.editor.AntEditor",1509909179260
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1509909183932
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1509909190459
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509909192116
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509909305381
activated,editor,org.eclipse.pde.ui,3.6.0.v20100601,"org.eclipse.pde.ui.buildEditor",1509909307364
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1509909319470
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509909330817
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509909407309
activated,editor,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.internal.editor.AntEditor",1509909409691
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509909423203
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509909507446
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1509909522614
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1509909531295
activated,editor,org.eclipse.pde.ui,3.6.0.v20100601,"org.eclipse.pde.ui.buildEditor",1509909535408
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509909543761
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509909560006
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1509909574933
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineStart",1509909583417
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1509909584745
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1509909589738
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1509909601206
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1509909605993
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1509909617303
activated,editor,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.internal.editor.AntEditor",1509909620842
activated,editor,org.eclipse.pde.ui,3.6.0.v20100601,"org.eclipse.pde.ui.buildEditor",1509909684379
activated,editor,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.internal.editor.AntEditor",1509909688347
activated,editor,org.eclipse.pde.ui,3.6.0.v20100601,"org.eclipse.pde.ui.buildEditor",1509909706115
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509909715295
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509909717317
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.cleanAction",1509909717332
activated,editor,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.internal.editor.AntEditor",1509909720193
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1509909755688
started,bundle,org.eclipse.equinox.p2.repository.tools,2.0.0.v20100520,"org.eclipse.equinox.p2.repository.tools",1509909796724
started,bundle,org.eclipse.emf.converter,2.5.0.v20100614-1136,"org.eclipse.emf.converter",1509909796756
started,bundle,org.eclipse.emf.importer,2.6.0.v20100521-1846,"org.eclipse.emf.importer",1509909796771
started,bundle,org.eclipse.emf.importer.rose,2.6.0.v20100521-1846,"org.eclipse.emf.importer.rose",1509909796771
started,bundle,org.eclipse.emf.importer.ecore,2.6.0.v20100521-1846,"org.eclipse.emf.importer.ecore",1509909796771
started,bundle,org.eclipse.emf.importer.java,2.6.0.v20100521-1846,"org.eclipse.emf.importer.java",1509909796787
started,bundle,org.eclipse.pde.api.tools,1.0.201.v20100602-0930,"org.eclipse.pde.api.tools",1509909796834
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1509909833576
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1509909841573
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1509909846593
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1509909858380
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1509909859005
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1509909859537
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1509909860055
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1509909860729
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1509909862605
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1509909863183
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1509909863730
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1509909864746
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1509909868854
executed,command,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.antShortcut.run",1509909872094
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1509909874998
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1509909881751
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.refresh",1509909891451
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509909897749
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509909991068
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509910004773
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509910037083
executed,command,,,"org.eclipse.ant.ui.antShortcutWithDialog.run",1509910037083
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1509910041011
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509910052869
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509910063482
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1509910066995
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509910070369
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509910076726
executed,command,,,"org.eclipse.ant.ui.antShortcutWithDialog.run",1509910076741
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1509910079895
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509910109236
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509910143994
activated,editor,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.internal.editor.AntEditor",1509910148347
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1509910180269
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509910189815
started,bundle,org.eclipse.jst.server.ui,1.1.100.v20100511,"org.eclipse.jst.server.ui",1509910201736
started,bundle,org.eclipse.jst.server.tomcat.core,1.1.200.v20100519,"org.eclipse.jst.server.tomcat.core",1509910207707
started,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1509910207739
started,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1509910230002
started,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1509910230315
started,bundle,org.eclipse.wst.server.http.core,1.0.200.v20090429,"org.eclipse.wst.server.http.core",1509910272067
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509910333278
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1509910365689
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1509910370837
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1509910373232
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509910375356
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509910612575
activated,editor,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.internal.editor.AntEditor",1509910616379
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509910625913
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509910630853
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1509910637795
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1509910640754
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509910644107
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509910644139
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509910650478
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509910653263
executed,command,,,"org.eclipse.ant.ui.antShortcutWithDialog.run",1509910653279
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1509910656419
activated,editor,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.internal.editor.AntEditor",1509910675168
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509910682924
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509910801829
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1509910804705
executed,command,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.antShortcut.run",1509910809367
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1509910811169
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509910816798
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509910844195
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509910849184
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509910854948
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1509910861697
executed,command,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.antShortcut.run",1509910864292
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1509910868135
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509910882087
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509910957107
activated,editor,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.internal.editor.AntEditor",1509910961748
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1509910963484
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509910969000
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509910987360
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509910997258
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509911094277
activated,editor,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.internal.editor.AntEditor",1509911096761
activated,editor,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1509911108891
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1509911117951
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1509911119076
started,bundle,org.eclipse.wst.xsd.core,1.1.501.v201004110600,"org.eclipse.wst.xsd.core",1509911120014
started,bundle,org.eclipse.xsd,2.6.0.v20100614-1136,"org.eclipse.xsd",1509911120404
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509911125755
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1509911198931
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1509911202313
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1510288047566
started,bundle,org.eclipse.osgi,3.6.0.v20100517,"org.eclipse.osgi",1510288047566
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1510288047566
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1510288047566
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1510288047566
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1510288047566
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1510288047566
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1510288047566
started,bundle,org.eclipse.core.filesystem,1.3.0.v20100526-0737,"org.eclipse.core.filesystem",1510288047566
started,bundle,org.eclipse.core.jobs,3.5.0.v20100515,"org.eclipse.core.jobs",1510288047566
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1510288047566
started,bundle,org.eclipse.core.resources,3.6.0.v20100526-0737,"org.eclipse.core.resources",1510288047566
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1510288047566
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1510288047598
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1510288047598
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1510288047598
started,bundle,org.eclipse.emf.common,2.6.0.v20100614-1136,"org.eclipse.emf.common",1510288047598
started,bundle,org.eclipse.emf.common.ui,2.6.0.v20100614-1136,"org.eclipse.emf.common.ui",1510288047598
started,bundle,org.eclipse.emf.ecore,2.6.0.v20100614-1136,"org.eclipse.emf.ecore",1510288047598
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1510288047598
